Series ID,Region Name,Region Code,01-06-2023
OKCREE5URN,"Creek County, OK",40037,3.2
OKCUST9URN,"Custer County, OK",40039,2.7
OKDELA1URN,"Delaware County, OK",40041,2.9
OKDEWE3URN,"Dewey County, OK",40043,2.2
OKELLI5URN,"Ellis County, OK",40045,2
OKGARF7URN,"Garfield County, OK",40047,2.9
OKGARV9URN,"Garvin County, OK",40049,2.8
OKGRAD1URN,"Grady County, OK",40051,2.8
OKGRAN3URN,"Grant County, OK",40053,1.7
OKGREE5URN,"Greer County, OK",40055,3.7
OKHARM7URN,"Harmon County, OK",40057,2.2
OKHARP9URN,"Harper County, OK",40059,2.5
OKHASK1URN,"Haskell County, OK",40061,4.5
OKHUGH3URN,"Hughes County, OK",40063,3.7
OKJACK5URN,"Jackson County, OK",40065,2.8
OKJEFF7URN,"Jefferson County, OK",40067,3.7
OKJOHN9URN,"Johnston County, OK",40069,3.7
OKKAYC1URN,"Kay County, OK",40071,3.3
OKKING3URN,"Kingfisher County, OK",40073,2.1
OKKIOW5URN,"Kiowa County, OK",40075,3.5
OKLATI7URN,"Latimer County, OK",40077,6
OKLEFL9URN,"Le Flore County, OK",40079,3.9
OKLINC1URN,"Lincoln County, OK",40081,3.1
OKLOGA3URN,"Logan County, OK",40083,2.9
OKLOVE5URN,"Love County, OK",40085,2.6
OKMCCL7URN,"McClain County, OK",40087,2.7
OKMCCU9URN,"McCurtain County, OK",40089,4.4
OKMCIN1URN,"McIntosh County, OK",40091,5.1
OKMAJO3URN,"Major County, OK",40093,2.5
OKMARS5URN,"Marshall County, OK",40095,2.9
OKMAYE7URN,"Mayes County, OK",40097,3.1
OKMURR9URN,"Murray County, OK",40099,2.9
OKMUSK0URN,"Muskogee County, OK",40101,3.5
OKNOBL3URN,"Noble County, OK",40103,2.5
OKNOWA5URN,"Nowata County, OK",40105,3
OKOKFU7URN,"Okfuskee County, OK",40107,3.6
OKOKLA9URN,"Oklahoma County, OK",40109,3
OKOKMU1URN,"Okmulgee County, OK",40111,4
OKOSAG3URN,"Osage County, OK",40113,3.3
OKOTTA5URN,"Ottawa County, OK",40115,2.8
OKPAWN7URN,"Pawnee County, OK",40117,3.3
OKPAYN0URN,"Payne County, OK",40119,3
OKPITT1URN,"Pittsburg County, OK",40121,4.2
OKPONT3URN,"Pontotoc County, OK",40123,3.1
OKPOTT0URN,"Pottawatomie County, OK",40125,3.4
OKPUSH7URN,"Pushmataha County, OK",40127,4.2
OKROGE9URN,"Roger Mills County, OK",40129,2.1
OKROGE1URN,"Rogers County, OK",40131,2.7
OKSEMI3URN,"Seminole County, OK",40133,4.6
OKSEQU5URN,"Sequoyah County, OK",40135,3.3
OKSTEP7URN,"Stephens County, OK",40137,3.3
OKTEXA9URN,"Texas County, OK",40139,2.2
OKTILL1URN,"Tillman County, OK",40141,5
OKTULS3URN,"Tulsa County, OK",40143,3
OKWAGO5URN,"Wagoner County, OK",40145,3
OKWASH7URN,"Washington County, OK",40147,3.2
OKWASH9URN,"Washita County, OK",40149,2.9
OKWOOD1URN,"Woods County, OK",40151,1.9
OKWOOD3URN,"Woodward County, OK",40153,2.7
ORBAKE1URN,"Baker County, OR",41001,3.7
ORBENT3URN,"Benton County, OR",41003,3.1
ORCLAC5URN,"Clackamas County, OR",41005,3.3
ORCLAT7URN,"Clatsop County, OR",41007,3.4
ORCOLU9URN,"Columbia County, OR",41009,4.1
ORCOOS1URN,"Coos County, OR",41011,4.3
ORCROO3URN,"Crook County, OR",41013,4.9
ORCURR5URN,"Curry County, OR",41015,3.9
ORDESC7URN,"Deschutes County, OR",41017,3.5
ORDOUG5URN,"Douglas County, OR",41019,4.4
ORGILL1URN,"Gilliam County, OR",41021,4.4
ORGRAN3URN,"Grant County, OR",41023,4.2
ORHARN5URN,"Harney County, OR",41025,3.4
ORHOOD7URN,"Hood River County, OR",41027,2.9
ORJACK0URN,"Jackson County, OR",41029,4.1
ORJEFF1URN,"Jefferson County, OR",41031,4
ORJOSE5URN,"Josephine County, OR",41033,4.5
ORKLAM5URN,"Klamath County, OR",41035,4.5
ORLAKE7URN,"Lake County, OR",41037,4.1
ORLANE9URN,"Lane County, OR",41039,3.8
ORLINC1URN,"Lincoln County, OR",41041,3.9
ORLINN3URN,"Linn County, OR",41043,3.9
ORMALH5URN,"Malheur County, OR",41045,3.8
ORMARI7URN,"Marion County, OR",41047,3.6
ORMORR9URN,"Morrow County, OR",41049,3.4
ORMULT1URN,"Multnomah County, OR",41051,3.4
ORPOLK3URN,"Polk County, OR",41053,3.7
ORSHER5URN,"Sherman County, OR",41055,3.7
ORTILL7URN,"Tillamook County, OR",41057,3.5
ORUMAT9URN,"Umatilla County, OR",41059,3.6
ORUNIO1URN,"Union County, OR",41061,3.7
ORWALL3URN,"Wallowa County, OR",41063,3.2
ORWASC5URN,"Wasco County, OR",41065,3
ORWASH5URN,"Washington County, OR",41067,3.2
ORWHEE9URN,"Wheeler County, OR",41069,3
ORYAMH0URN,"Yamhill County, OR",41071,3.5
PAADAM0URN,"Adams County, PA",42001,3.2
PAALLE3URN,"Allegheny County, PA",42003,3.7
PAARMS5URN,"Armstrong County, PA",42005,4.1
PABEAV7URN,"Beaver County, PA",42007,4.4
PABEDF9URN,"Bedford County, PA",42009,3.6
PABERK2URN,"Berks County, PA",42011,4
PABLAI3URN,"Blair County, PA",42013,3.9
PABRAD5URN,"Bradford County, PA",42015,3.6
PABUCK5URN,"Bucks County, PA",42017,3.2
PABUTL0URN,"Butler County, PA",42019,3.4
PACAMB5URN,"Cambria County, PA",42021,4.9
PACAME3URN,"Cameron County, PA",42023,5.3
PACARB5URN,"Carbon County, PA",42025,4.1
PACENT0URN,"Centre County, PA",42027,3.6
PACHES5URN,"Chester County, PA",42029,2.9
PACLAR1URN,"Clarion County, PA",42031,4.7
PACLEA0URN,"Clearfield County, PA",42033,4.1
PACLIN5URN,"Clinton County, PA",42035,4.4
PACOLU5URN,"Columbia County, PA",42037,4.2
PACRAW0URN,"Crawford County, PA",42039,3.9
PACUMB0URN,"Cumberland County, PA",42041,3.2
PADAUP3URN,"Dauphin County, PA",42043,3.7
PADELA0URN,"Delaware County, PA",42045,3.5
PAELKC7URN,"Elk County, PA",42047,3.8
PAERIE9URN,"Erie County, PA",42049,4.1
PAFAYE0URN,"Fayette County, PA",42051,4.9
PAFORE3URN,"Forest County, PA",42053,5.5
PAFRAN5URN,"Franklin County, PA",42055,3.2
PAFULT7URN,"Fulton County, PA",42057,3.2
PAGREE9URN,"Greene County, PA",42059,4.6
PAHUNT1URN,"Huntingdon County, PA",42061,4.6
PAINDI0URN,"Indiana County, PA",42063,5.2
PAJEFF5URN,"Jefferson County, PA",42065,4.2
PAJUNI7URN,"Juniata County, PA",42067,3.8
PALACK9URN,"Lackawanna County, PA",42069,4.1
PALANC0URN,"Lancaster County, PA",42071,3.2
PALAWR0URN,"Lawrence County, PA",42073,4.3
PALEBA5URN,"Lebanon County, PA",42075,3.4
PALEHI7URN,"Lehigh County, PA",42077,4.1
PALUZE0URN,"Luzerne County, PA",42079,4.7
PALYCO5URN,"Lycoming County, PA",42081,3.9
PAMCKE0URN,"McKean County, PA",42083,4.9
PAMERC5URN,"Mercer County, PA",42085,4.3
PAMIFF7URN,"Mifflin County, PA",42087,3.7
PAMONR5URN,"Monroe County, PA",42089,4.9
PAMONT5URN,"Montgomery County, PA",42091,3
PAMONT3URN,"Montour County, PA",42093,3.1
PANORT5URN,"Northampton County, PA",42095,3.9
PANORT0URN,"Northumberland County, PA",42097,4.4
PAPERR9URN,"Perry County, PA",42099,3.2
PAPHIL5URN,"Philadelphia County/city, PA",42101,4.6
PAPIKE3URN,"Pike County, PA",42103,4.6
PAPOTT5URN,"Potter County, PA",42105,4.6
PASCHU4URN,"Schuylkill County, PA",42107,4.5
PASNYD9URN,"Snyder County, PA",42109,4
PASOME5URN,"Somerset County, PA",42111,4.3
PASULL3URN,"Sullivan County, PA",42113,4
PASUSQ5URN,"Susquehanna County, PA",42115,3.2
PATIOG7URN,"Tioga County, PA",42117,4
PAUNIO9URN,"Union County, PA",42119,3.6
PAVENA5URN,"Venango County, PA",42121,5
PAWARR3URN,"Warren County, PA",42123,3.9
PAWASH0URN,"Washington County, PA",42125,3.8
PAWAYN7URN,"Wayne County, PA",42127,3.6
PAWEST5URN,"Westmoreland County, PA",42129,3.9
PAWYOM1URN,"Wyoming County, PA",42131,3.9
PAYORK0URN,"York County, PA",42133,3.6
RIBRIS1URN,"Bristol County, RI",44001,2.6
RIKENT3URN,"Kent County, RI",44003,2.7
RINEWP5URN,"Newport County, RI",44005,2.4
RIPROV7URN,"Providence County, RI",44007,3.3
RIWASH9URN,"Washington County, RI",44009,2.5
SCABBE1URN,"Abbeville County, SC",45001,5
SCAIKE0URN,"Aiken County, SC",45003,3.6
SCALLE5URN,"Allendale County, SC",45005,6
SCANDE7URN,"Anderson County, SC",45007,3.3
SCBAMB9URN,"Bamberg County, SC",45009,6.2
SCBARN1URN,"Barnwell County, SC",45011,4.7
SCBEAU5URN,"Beaufort County, SC",45013,3.4
SCBERK0URN,"Berkeley County, SC",45015,3.1
SCCALH7URN,"Calhoun County, SC",45017,3.9
SCCHAR9URN,"Charleston County, SC",45019,2.9
SCCHER1URN,"Cherokee County, SC",45021,4.6
SCCHES3URN,"Chester County, SC",45023,4.7
SCCHES5URN,"Chesterfield County, SC",45025,4
SCCLAR7URN,"Clarendon County, SC",45027,4.8
SCCOLL9URN,"Colleton County, SC",45029,3.8
SCDARL5URN,"Darlington County, SC",45031,3.9
SCDILL3URN,"Dillon County, SC",45033,5
SCDORC7URN,"Dorchester County, SC",45035,3
SCEDGE7URN,"Edgefield County, SC",45037,3.7
SCFAIR9URN,"Fairfield County, SC",45039,4.8
SCFLOR0URN,"Florence County, SC",45041,3.5
SCGEOR3URN,"Georgetown County, SC",45043,3.6
SCGREE5URN,"Greenville County, SC",45045,3.2
SCGREE0URN,"Greenwood County, SC",45047,5
SCHAMP9URN,"Hampton County, SC",45049,3.3
SCHORR1URN,"Horry County, SC",45051,3.7
SCJASP3URN,"Jasper County, SC",45053,3.2
SCKERS5URN,"Kershaw County, SC",45055,3.5
SCLANC7URN,"Lancaster County, SC",45057,3.8
SCLAUR5URN,"Laurens County, SC",45059,3.8
SCLEEC1URN,"Lee County, SC",45061,4.5
SCLEXI0URN,"Lexington County, SC",45063,3
SCMCCO5URN,"McCormick County, SC",45065,4.2
SCMARI7URN,"Marion County, SC",45067,5.1
SCMARL9URN,"Marlboro County, SC",45069,8.4
SCNEWB1URN,"Newberry County, SC",45071,3.4
SCOCON3URN,"Oconee County, SC",45073,3.4
SCORAN5URN,"Orangeburg County, SC",45075,5.3
SCPICK0URN,"Pickens County, SC",45077,3.5
SCRICH9URN,"Richland County, SC",45079,3.6
SCSALU1URN,"Saluda County, SC",45081,3.6
SCSPAR0URN,"Spartanburg County, SC",45083,3.5
SCSUMT5URN,"Sumter County, SC",45085,4.2
SCUNIO7URN,"Union County, SC",45087,4.9
SCWILL9URN,"Williamsburg County, SC",45089,5.3
SCYORK5URN,"York County, SC",45091,3.3
SDAURO3URN,"Aurora County, SD",46003,1.5
SDBEAD5URN,"Beadle County, SD",46005,1.9
SDBENN7URN,"Bennett County, SD",46007,3.2
SDBONH9URN,"Bon Homme County, SD",46009,1.8
SDBROO1URN,"Brookings County, SD",46011,2.2
SDBROW3URN,"Brown County, SD",46013,2
SDBRUL5URN,"Brule County, SD",46015,1.8
SDBUFF7URN,"Buffalo County, SD",46017,5.3
SDBUTT9URN,"Butte County, SD",46019,1.9
SDCAMP1URN,"Campbell County, SD",46021,2.4
SDCHAR3URN,"Charles Mix County, SD",46023,2.2
SDCLAR5URN,"Clark County, SD",46025,2
SDCLAY7URN,"Clay County, SD",46027,2.6
SDCODI9URN,"Codington County, SD",46029,1.8
SDCORS1URN,"Corson County, SD",46031,4
SDCUST3URN,"Custer County, SD",46033,2.3
SDDAVI5URN,"Davison County, SD",46035,1.8
SDDAYC7URN,"Day County, SD",46037,2.1
SDDEUE9URN,"Deuel County, SD",46039,2.1
SDDEWE1URN,"Dewey County, SD",46041,8
SDDOUG3URN,"Douglas County, SD",46043,1.6
SDEDMU5URN,"Edmunds County, SD",46045,2.1
SDFALL7URN,"Fall River County, SD",46047,2.3
SDFAUL9URN,"Faulk County, SD",46049,1.9
SDGRAN1URN,"Grant County, SD",46051,1.8
SDGREG3URN,"Gregory County, SD",46053,1.7
SDHAAK5URN,"Haakon County, SD",46055,1.7
SDHAML7URN,"Hamlin County, SD",46057,1.7
SDHAND9URN,"Hand County, SD",46059,1.4
SDHANS1URN,"Hanson County, SD",46061,2
SDHARD3URN,"Harding County, SD",46063,2
SDHUGH5URN,"Hughes County, SD",46065,1.5
SDHUTC7URN,"Hutchinson County, SD",46067,1.8
SDHYDE9URN,"Hyde County, SD",46069,2
SDJACK1URN,"Jackson County, SD",46071,3
SDJERA3URN,"Jerauld County, SD",46073,1.8
SDJONE5URN,"Jones County, SD",46075,2
SDKING7URN,"Kingsbury County, SD",46077,1.9
SDLAKE9URN,"Lake County, SD",46079,2
SDLAWR1URN,"Lawrence County, SD",46081,1.9
SDLINC3URN,"Lincoln County, SD",46083,1.6
SDLYMA5URN,"Lyman County, SD",46085,3
SDMCCO7URN,"McCook County, SD",46087,1.6
SDMCPH9URN,"McPherson County, SD",46089,2.1
SDMARS1URN,"Marshall County, SD",46091,2.2
SDMEAD3URN,"Meade County, SD",46093,2
SDMELL5URN,"Mellette County, SD",46095,3.1
SDMINE7URN,"Miner County, SD",46097,1.5
SDMINN9URN,"Minnehaha County, SD",46099,1.7
SDMOOD1URN,"Moody County, SD",46101,2.7
SDPENN3URN,"Pennington County, SD",46103,1.9
SDPERK5URN,"Perkins County, SD",46105,1.9
SDPOTT7URN,"Potter County, SD",46107,1.9
SDROBE9URN,"Roberts County, SD",46109,2.7
SDSANB1URN,"Sanborn County, SD",46111,1.9
LAUCN461020000000003,"Oglala Lakota County, SD",46113,6.4
SDSHAN3URN,"Oglala Lakota County, SD",46113,
SDSPIN5URN,"Spink County, SD",46115,2.1
SDSTAN7URN,"Stanley County, SD",46117,1.6
SDSULL9URN,"Sully County, SD",46119,1.6
SDTODD1URN,"Todd County, SD",46121,4
SDTRIP3URN,"Tripp County, SD",46123,1.5
SDTURN5URN,"Turner County, SD",46125,1.8
SDUNIO7URN,"Union County, SD",46127,2.2
SDWALW9URN,"Walworth County, SD",46129,2.9
SDYANK5URN,"Yankton County, SD",46135,1.9
SDZIEB7URN,"Ziebach County, SD",46137,5.1
TNANDE5URN,"Anderson County, TN",47001,3.9
TNBEDF3URN,"Bedford County, TN",47003,3.8
TNBNURN,"Benton County, TN",47005,5
TNBLED7URN,"Bledsoe County, TN",47007,6.5
TNBLOU0URN,"Blount County, TN",47009,3.5
TNBRAD5URN,"Bradley County, TN",47011,4.1
TNCAMP3URN,"Campbell County, TN",47013,4.9
TNCANN5URN,"Cannon County, TN",47015,3.5
TNCRURN,"Carroll County, TN",47017,5
TNCART0URN,"Carter County, TN",47019,4.3
TNCHEA1URN,"Cheatham County, TN",47021,2.9
TNCEURN,"Chester County, TN",47023,3.7
TNCLAI5URN,"Claiborne County, TN",47025,4.9
TNCLAY7URN,"Clay County, TN",47027,4.9
TNCOCK9URN,"Cocke County, TN",47029,4.9
TNCOFF1URN,"Coffee County, TN",47031,3.9
TNCCURN,"Crockett County, TN",47033,3.6
TNCUMB5URN,"Cumberland County, TN",47035,4.7
TNDAVI5URN,"Davidson County, TN",47037,3
TNDEURN,"Decatur County, TN",47039,4.8
TNDEKA1URN,"De Kalb County, TN",47041,4.6
TNDICK3URN,"Dickson County, TN",47043,3.1
TNDYURN,"Dyer County, TN",47045,4.1
TNFAURN,"Fayette County, TN",47047,4.2
TNFENT9URN,"Fentress County, TN",47049,4.5
TNFRAN1URN,"Franklin County, TN",47051,4
TNGIURN,"Gibson County, TN",47053,4
TNGILE5URN,"Giles County, TN",47055,3.9
TNGRAI7URN,"Grainger County, TN",47057,4.3
TNGREE5URN,"Greene County, TN",47059,4.8
TNGRUN1URN,"Grundy County, TN",47061,5.4
TNHAMB3URN,"Hamblen County, TN",47063,4.1
TNHAMI5URN,"Hamilton County, TN",47065,4
TNHANC7URN,"Hancock County, TN",47067,5.6
TNHRURN,"Hardeman County, TN",47069,4.9
TNHDURN,"Hardin County, TN",47071,5.1
TNHAWK3URN,"Hawkins County, TN",47073,4.6
TNHYURN,"Haywood County, TN",47075,5.5
TNHEURN,"Henderson County, TN",47077,4.6
TNHCURN,"Henry County, TN",47079,4.3
TNHICK1URN,"Hickman County, TN",47081,3.2
TNHOUS3URN,"Houston County, TN",47083,5.3
TNHUMP5URN,"Humphreys County, TN",47085,3.7
TNJACK7URN,"Jackson County, TN",47087,5
TNJEFF9URN,"Jefferson County, TN",47089,4
TNJOHN1URN,"Johnson County, TN",47091,3.6
TNKNOX5URN,"Knox County, TN",47093,3.3
TNLAURN,"Lake County, TN",47095,5
TNLUURN,"Lauderdale County, TN",47097,5.5
TNLAWR9URN,"Lawrence County, TN",47099,4.1
TNLEWI1URN,"Lewis County, TN",47101,3.8
TNLINC3URN,"Lincoln County, TN",47103,3.6
TNLOUD5URN,"Loudon County, TN",47105,3.8
TNMCMI7URN,"McMinn County, TN",47107,4.7
TNMNURN,"McNairy County, TN",47109,5.7
TNMACO1URN,"Macon County, TN",47111,3.7
TNMDURN,"Madison County, TN",47113,3.7
TNMARI5URN,"Marion County, TN",47115,5.1
TNMARS7URN,"Marshall County, TN",47117,3.7
TNMAUR0URN,"Maury County, TN",47119,3.2
TNMEIG1URN,"Meigs County, TN",47121,5.1
TNMONR3URN,"Monroe County, TN",47123,4
TNMONT5URN,"Montgomery County, TN",47125,4.2
TNMOOR7URN,"Moore County, TN",47127,3
TNMORG9URN,"Morgan County, TN",47129,4.7
TNOBURN,"Obion County, TN",47131,4.3
TNOVER3URN,"Overton County, TN",47133,4.2
TNPERR5URN,"Perry County, TN",47135,5.4
TNPICK7URN,"Pickett County, TN",47137,4.8
TNPOLK9URN,"Polk County, TN",47139,4.6
TNPUTN1URN,"Putnam County, TN",47141,4.1
TNRHEA3URN,"Rhea County, TN",47143,5.1
TNROAN5URN,"Roane County, TN",47145,4.2
TNROBE7URN,"Robertson County, TN",47147,3.1
TNRUTH0URN,"Rutherford County, TN",47149,3
TNSCOT1URN,"Scott County, TN",47151,5.9
TNSEQU3URN,"Sequatchie County, TN",47153,4.8
TNSEVI5URN,"Sevier County, TN",47155,2.9
TNSHURN,"Shelby County, TN",47157,4.9
TNSMIT9URN,"Smith County, TN",47159,3.5
TNSTEW1URN,"Stewart County, TN",47161,4.2
TNSULL0URN,"Sullivan County, TN",47163,4.1
TNSUMN5URN,"Sumner County, TN",47165,3
TNTIURN,"Tipton County, TN",47167,4.4
TNTROU9URN,"Trousdale County, TN",47169,3.5
TNUNIC1URN,"Unicoi County, TN",47171,4.9
TNUNIO3URN,"Union County, TN",47173,4.7
TNVANB5URN,"Van Buren County, TN",47175,5.9
TNWARR7URN,"Warren County, TN",47177,4.9
TNWASH0URN,"Washington County, TN",47179,3.8
TNWAYN1URN,"Wayne County, TN",47181,4.7
TNWEURN,"Weakley County, TN",47183,4.4
TNWHIT5URN,"White County, TN",47185,4.2
TNWILL0URN,"Williamson County, TN",47187,2.8
TNWILS0URN,"Wilson County, TN",47189,3.1
TXANDE1URN,"Anderson County, TX",48001,3.6
TXANDR3URN,"Andrews County, TX",48003,3.1
TXANGE5URN,"Angelina County, TX",48005,4.5
TXARAN7URN,"Aransas County, TX",48007,5
TXARCH9URN,"Archer County, TX",48009,3.5
TXARMS1URN,"Armstrong County, TX",48011,3.4
TXATAS3URN,"Atascosa County, TX",48013,3.9
TXAUST5URN,"Austin County, TX",48015,4.1
TXBAIL7URN,"Bailey County, TX",48017,5.3
TXBAND9URN,"Bandera County, TX",48019,3.4
TXBAST1URN,"Bastrop County, TX",48021,3.7
TXBAYL3URN,"Baylor County, TX",48023,2.7
TXBEEC5URN,"Bee County, TX",48025,5.3
TXBELL7URN,"Bell County, TX",48027,4.6
TXBEXA9URN,"Bexar County, TX",48029,3.9
TXBLAN1URN,"Blanco County, TX",48031,2.9
TXBORD3URN,"Borden County, TX",48033,1.7
TXBOSQ5URN,"Bosque County, TX",48035,3.5
TXBOWI7URN,"Bowie County, TX",48037,4.4
TXBRAZ0URN,"Brazoria County, TX",48039,4.7
TXBRAZ3URN,"Brazos County, TX",48041,3.6
TXBREW3URN,"Brewster County, TX",48043,3.6
TXBRIS5URN,"Briscoe County, TX",48045,3.6
TXBROO7URN,"Brooks County, TX",48047,6.1
TXBROW9URN,"Brown County, TX",48049,5.4
TXBURL1URN,"Burleson County, TX",48051,4
TXBURN3URN,"Burnet County, TX",48053,3.2
TXCALD5URN,"Caldwell County, TX",48055,3.8
TXCALH7URN,"Calhoun County, TX",48057,3.5
TXCALL9URN,"Callahan County, TX",48059,3.9
TXCAME2URN,"Cameron County, TX",48061,5.9
TXCAMP3URN,"Camp County, TX",48063,4.3
TXCARS5URN,"Carson County, TX",48065,2.9
TXCASS7URN,"Cass County, TX",48067,4.9
TXCAST9URN,"Castro County, TX",48069,3.1
TXCHAM1URN,"Chambers County, TX",48071,5.8
TXCHER3URN,"Cherokee County, TX",48073,4.7
TXCHIL5URN,"Childress County, TX",48075,2.7
TXCLAY7URN,"Clay County, TX",48077,3.9
TXCOCH9URN,"Cochran County, TX",48079,3.9
TXCOKE1URN,"Coke County, TX",48081,4.4
TXCOLE3URN,"Coleman County, TX",48083,4.9
TXCOLL5URN,"Collin County, TX",48085,3.6
TXCOLL7URN,"Collingsworth County, TX",48087,3.7
TXCOLO9URN,"Colorado County, TX",48089,3.4
TXCOMA1URN,"Comal County, TX",48091,3.8
TXCOMA3URN,"Comanche County, TX",48093,3.8
TXCONC5URN,"Concho County, TX",48095,3.8
TXCOOK7URN,"Cooke County, TX",48097,4.2
TXCORY0URN,"Coryell County, TX",48099,4.6
TXCOTT1URN,"Cottle County, TX",48101,2.4
TXCRAN3URN,"Crane County, TX",48103,5.2
TXCROC5URN,"Crockett County, TX",48105,3.9
TXCROS7URN,"Crosby County, TX",48107,5.1
TXCULB9URN,"Culberson County, TX",48109,3.2
TXDALL1URN,"Dallam County, TX",48111,2.9
TXDALL3URN,"Dallas County, TX",48113,4
TXDAWS5URN,"Dawson County, TX",48115,4.2
TXDEAF7URN,"Deaf Smith County, TX",48117,3.5
TXDELT9URN,"Delta County, TX",48119,4.6
TXDENT2URN,"Denton County, TX",48121,3.8
TXDEWI3URN,"De Witt County, TX",48123,3.4
TXDICK5URN,"Dickens County, TX",48125,3.6
TXDIMM7URN,"Dimmit County, TX",48127,3.7
TXDONL9URN,"Donley County, TX",48129,4.2
TXDUVA1URN,"Duval County, TX",48131,4.6
TXEAST3URN,"Eastland County, TX",48133,5.3
TXECTO5URN,"Ector County, TX",48135,3.4
TXEDWA7URN,"Edwards County, TX",48137,3
TXELLI0URN,"Ellis County, TX",48139,3.9
TXELPA0URN,"El Paso County, TX",48141,4.5
TXERAT3URN,"Erath County, TX",48143,3.9
TXFALL5URN,"Falls County, TX",48145,4.2
TXFANN7URN,"Fannin County, TX",48147,3.4
TXFAYE9URN,"Fayette County, TX",48149,3.7
TXFISH1URN,"Fisher County, TX",48151,3.2
TXFLOY3URN,"Floyd County, TX",48153,4.5
TXFOAR5URN,"Foard County, TX",48155,3.4
TXFORT5URN,"Fort Bend County, TX",48157,4.2
TXFRAN9URN,"Franklin County, TX",48159,3.8
TXFREE1URN,"Freestone County, TX",48161,5.7
TXFRIO3URN,"Frio County, TX",48163,3.5
TXGAIN5URN,"Gaines County, TX",48165,3.2
TXGALV7URN,"Galveston County, TX",48167,4.5
TXGARZ9URN,"Garza County, TX",48169,3.4
TXGILL1URN,"Gillespie County, TX",48171,2.6
TXGLAS3URN,"Glasscock County, TX",48173,3.2
TXGOLI5URN,"Goliad County, TX",48175,3.9
TXGONZ7URN,"Gonzales County, TX",48177,3.7
TXGRAY9URN,"Gray County, TX",48179,4.1
TXGRAY0URN,"Grayson County, TX",48181,4
TXGREG3URN,"Gregg County, TX",48183,4.6
TXGRIM5URN,"Grimes County, TX",48185,4.9
TXGUAD7URN,"Guadalupe County, TX",48187,3.5
TXHALE9URN,"Hale County, TX",48189,5.6
TXHALL1URN,"Hall County, TX",48191,4.5
TXHAMI3URN,"Hamilton County, TX",48193,3.4
TXHANS5URN,"Hansford County, TX",48195,2.7
TXHARD7URN,"Hardeman County, TX",48197,5
TXHARD9URN,"Hardin County, TX",48199,5.3
TXHARR1URN,"Harris County, TX",48201,4.5
TXHARR0URN,"Harrison County, TX",48203,4.9
TXHART5URN,"Hartley County, TX",48205,2.3
TXHASK7URN,"Haskell County, TX",48207,3.5
TXHAYS9URN,"Hays County, TX",48209,3.5
TXHEMP1URN,"Hemphill County, TX",48211,3.6
TXHEND3URN,"Henderson County, TX",48213,4
TXHIDA5URN,"Hidalgo County, TX",48215,6.7
TXHILL7URN,"Hill County, TX",48217,4
TXHOCK9URN,"Hockley County, TX",48219,4.1
TXHOOD1URN,"Hood County, TX",48221,3.8
TXHOPK3URN,"Hopkins County, TX",48223,3.4
TXHOUS5URN,"Houston County, TX",48225,3.4
TXHOWA7URN,"Howard County, TX",48227,5
TXHUDS9URN,"Hudspeth County, TX",48229,3.7
TXHUNT0URN,"Hunt County, TX",48231,4.3
TXHUTC3URN,"Hutchinson County, TX",48233,4.5
TXIRIO5URN,"Irion County, TX",48235,4.1
TXJACK7URN,"Jack County, TX",48237,3.8
TXJACK9URN,"Jackson County, TX",48239,3.6
TXJASP1URN,"Jasper County, TX",48241,6.4
TXJEFF3URN,"Jeff Davis County, TX",48243,3.1
TXJEFF5URN,"Jefferson County, TX",48245,6.8
TXJIMH7URN,"Jim Hogg County, TX",48247,5.6
TXJIMW9URN,"Jim Wells County, TX",48249,5.6
TXJOHN4URN,"Johnson County, TX",48251,3.7
TXJONE3URN,"Jones County, TX",48253,5.4
TXKARN5URN,"Karnes County, TX",48255,3.3
TXKAUF7URN,"Kaufman County, TX",48257,4.3
TXKEND9URN,"Kendall County, TX",48259,3.4
TXKENE1URN,"Kenedy County, TX",48261,7.4
TXKENT3URN,"Kent County, TX",48263,1.9
TXKERR5URN,"Kerr County, TX",48265,3.6
TXKIMB7URN,"Kimble County, TX",48267,3.5
TXKING9URN,"King County, TX",48269,0.9
TXKINN1URN,"Kinney County, TX",48271,5.4
TXKLEB3URN,"Kleberg County, TX",48273,5.1
TXKNOX5URN,"Knox County, TX",48275,4.2
TXLAMA7URN,"Lamar County, TX",48277,4.5
TXLAMB9URN,"Lamb County, TX",48279,4.1
TXLAMP1URN,"Lampasas County, TX",48281,4
TXLASA3URN,"La Salle County, TX",48283,2.7
TXLAVA5URN,"Lavaca County, TX",48285,3.4
TXLEEC7URN,"Lee County, TX",48287,3.6
TXLEON9URN,"Leon County, TX",48289,5.8
TXLIBE1URN,"Liberty County, TX",48291,5.9
TXLIME3URN,"Limestone County, TX",48293,4.8
TXLIPS5URN,"Lipscomb County, TX",48295,3.3
TXLIVE7URN,"Live Oak County, TX",48297,4.3
TXLLAN9URN,"Llano County, TX",48299,3.6
TXLOVI1URN,"Loving County, TX",48301,0.4
TXLUBB3URN,"Lubbock County, TX",48303,3.7
TXLYNN5URN,"Lynn County, TX",48305,3.3
TXMCCU7URN,"McCulloch County, TX",48307,4.2
TXMCLE9URN,"McLennan County, TX",48309,4
TXMCMU1URN,"McMullen County, TX",48311,1.6
TXMADI3URN,"Madison County, TX",48313,5.4
TXMARI5URN,"Marion County, TX",48315,5.5
TXMART7URN,"Martin County, TX",48317,2.9
